icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,z_score_max,zscore_anomaly,turning_anomaly
a36636,10972.8,10972.8,10972.800000000005,223.52,224.04,224.0,0.0140000000000028,0.2002000000000094,3592.0,1.185299981366194,False,False
a36659,10972.8,10980.42,10978.47069767442,223.8,232.84,225.61465116279064,0.0584999999999951,0.2301000000000073,3592.0,1.185299981366194,False,False
a3687e,2887.98,3002.28,2963.6357142857137,132.78,133.29,133.18071428571426,0.0005999999999986,0.0225000000000079,1217.0,1.7076140623322384,False,True
a36898,541.02,541.02,541.0200000000002,87.75,88.22,87.78357142857143,0.0001999999999995,0.0035999999999916,268.0,2.651684168431095,False,False
a36980,2560.32,11277.6,9524.487731092446,146.03,233.62,205.8333613445377,6.154800000000002,0.3338999999999998,3592.0,2.6693143607969043,False,False
a369ee,11277.6,11277.6,11277.600000000002,253.94,254.59,254.0675,0.1302999999999983,0.1769000000000034,3592.0,1.185299981366194,False,False
a36a13,5684.52,6012.18,5758.988181818181,219.04,224.89,220.3695454545455,0.0874999999999985,0.0198000000000035,2688.0,0.732542943955056,False,False
a36ea8,10675.62,10683.24,10677.95947368421,244.11,244.47,244.42894736842103,0.0602000000000018,0.0771000000000015,3009.0,0.7416581825077576,False,True
a36f7e,10370.82,10370.82,10370.820000000002,221.83,222.34,222.1118421052632,0.000399999999999,0.0153999999999996,1139.0,0.7326301942785868,False,False
a36f90,11590.02,11590.02,11590.02,64.92,237.18,151.05,0.0009999999999976,0.0078000000000031,19.0,2.613081399793448,False,True
a36fa4,2743.2,3314.7,3168.506612903225,156.98,191.98,182.67830645161288,0.2113000000000013,0.0814999999999912,3592.0,1.5148543661124636,False,True
a37020,2743.2,2796.54,2750.3119999999994,122.39,122.96,122.73533333333332,0.0089000000000041,0.0321,374.0,1.9239940089930145,False,True
a3725a,2712.72,10058.4,8298.179999999998,146.91,226.86,214.5124,11.1433,6.4232000000000085,2867.0,5.106913366017554,True,True
a37347,5577.84,6294.12,5839.358400000001,124.59,209.11,201.962,0.1071999999999988,0.0278999999999882,2867.0,1.4992774279115462,False,True
a373b7,10668.0,10668.0,10668.0,240.87,243.01,242.5818181818182,0.0219000000000022,0.118399999999994,2884.0,0.7396058222075627,False,True
a373da,9151.62,9151.62,9151.62,238.17,238.17,238.17,0.0,0.0,0.0,1.6231815477475657,False,False
a37616,3200.4,3215.64,3209.690136986301,155.57,155.57,155.56999999999996,0.0029000000000038,0.0067999999999983,2105.0,1.5435833166436679,False,False
a3764b,9959.34,9982.2,9968.977058823531,240.0,240.46,240.2435294117647,0.0058000000000006,0.0032000000000067,1900.0,0.6549728887449022,False,False
a376ec,9753.6,10972.8,10740.571428571428,221.56,230.19,228.62396825396823,2.139400000000002,7.909299999999988,2747.0,1.6722505579404205,False,False
a3776f,7688.58,7688.58,7688.58,229.45,229.45,229.45,0.0,0.0,231.0,1.4425692890545596,False,False
a3778e,10972.8,10980.42,10974.558461538458,247.7,252.23,249.6030769230769,0.0985999999999975,0.1169000000000011,3254.0,0.9210274989495875,False,False
a379cd,1630.68,1630.68,1630.68,114.37,114.37,114.37,0.0,0.0,314.0,2.103926607426322,False,False
a37a02,10203.18,10523.22,10307.109924812032,247.53,249.51,248.1234586466165,0.0215999999999993,0.2291000000000025,3592.0,1.185299981366194,False,False
a37a3f,5074.92,5196.84,5170.085333333333,207.89,209.43,209.14600000000004,0.0004999999999952,0.033299999999997,2494.0,0.9690043060195831,False,True
a37ab5,10668.0,10675.62,10670.873114754098,247.92,247.98,247.9613114754098,0.0294999999999987,0.0041999999999973,2688.0,0.8028081067322433,False,True
a37af8,8435.34,10668.0,9075.68581395349,212.47,242.29,221.3133720930232,0.247799999999998,10.8592,3434.0,2.4165461442089606,False,True
a37d8d,7574.28,7757.16,7691.2469999999985,249.88,251.29,250.84700000000004,0.0424000000000006,0.0893999999999977,2847.0,0.8393935899715351,False,True
a37db9,10972.8,10972.8,10972.8,224.38,225.9,225.3285714285714,0.1602999999999994,0.0366999999999961,3592.0,1.185299981366194,False,False
a37df6,8229.6,8229.6,8229.599999999999,227.92,228.57,228.10725490196077,0.0133999999999971,0.0534999999999996,1821.0,0.4294868491884519,False,False
a37e5a,3482.34,5052.06,3988.3442857142873,158.59,188.95,173.53682539682544,0.1389999999999993,0.1748999999999938,3592.0,1.21030862092112,False,False
a37e80,2941.32,3025.14,3000.5547169811325,152.56,155.3,153.57339622641513,0.0638000000000005,0.0576000000000078,2974.0,1.5988312984344453,False,False
a37ea4,6400.8,6576.06,6529.831999999999,230.46,231.89,231.6993333333333,0.0775000000000005,0.0553000000000025,338.0,1.3589090653309592,False,False
a37eb0,3901.44,7399.02,5956.390714285714,182.11,226.91,202.2819642857143,0.5198,7.886499999999998,3113.0,1.6664978411137774,False,False
a37ec4,3512.82,3985.26,3811.8288,180.9,194.94,190.2508,0.0127000000000023,0.1203000000000003,2867.0,1.3203814702089272,False,True
a37fa1,10668.0,10668.0,10668.0,234.76,234.97,234.87818181818184,0.028100000000002,0.0958000000000112,618.0,1.1399851154000424,False,True
a3813b,1584.96,10355.58,3046.73,125.9,239.5,144.83333333333334,3.437199999999997,8.281400000000005,423.0,1.7661359057998516,False,False
a38237,800.1,929.64,859.3873170731708,85.44,89.79,87.1942682926829,0.0194999999999936,0.0145000000000123,2800.0,2.6187977680189536,False,False
a382b6,10355.58,10363.2,10361.620243902438,242.25,242.31,242.29573170731703,0.004999999999999,0.0884000000000071,2326.0,0.6969715302185787,False,True
a384f2,7459.98,7475.22,7468.68857142857,208.68,209.18,208.9657142857143,0.0067000000000021,0.0020999999999986,283.0,1.4019119840673893,False,False
a38527,5425.44,10980.42,9701.812222222225,177.32,232.22,214.76,7.037000000000003,3.1766999999999967,3169.0,3.1003958166264445,True,False
a385c8,10668.0,10668.0,10668.0,243.51,244.02,243.8910344827586,0.0561000000000007,0.0065000000000026,2919.0,0.7396058222075627,False,False
a3861f,11582.4,11582.4,11582.399999999996,224.42,224.81,224.7108791208792,0.0896000000000043,0.0902999999999991,3206.0,0.9858890582309289,False,True
a38633,10668.0,10668.0,10668.0,253.07,258.64,254.58662337662332,3.4669000000000025,9.821799999999996,2433.0,2.1547975285965726,False,False
a38991,11277.6,11277.6,11277.600000000002,233.11,234.0,233.61954545454543,0.081000000000003,0.0585000000000093,2884.0,0.9037946462231403,False,True
a38a21,11582.4,11582.4,11582.399999999998,223.01,223.42,223.24333333333337,0.1212000000000017,0.2146000000000043,1217.0,0.9858890582309289,False,False
a38c60,10668.0,10668.0,10668.0,259.87,260.7,260.4082926829268,0.0071000000000012,0.0240000000000009,2459.0,1.025867558114659,False,True
a38c64,5791.2,10058.4,7730.836363636362,195.53,229.23,197.5427272727273,1.8815999999999988,16.4182,2884.0,3.8191493389161697,True,True
a38c95,3230.88,9448.8,8234.476799999999,167.48,258.11,240.62080000000003,6.475800000000003,2.6910000000000025,2867.0,2.826168982562131,False,True
a38d49,9448.8,9448.8,9448.799999999996,239.73,268.58,252.93409090909083,0.0870000000000033,0.0208999999999974,2884.0,1.1262719961127208,False,True
a38d8f,10972.8,10972.8,10972.8,245.85,250.92,249.02618644067792,0.7169999999999987,7.7039999999999935,3592.0,1.6204508752864573,False,False
a38db4,11277.6,11277.6,11277.600000000002,263.64,264.67,264.08337349397584,0.0031000000000034,0.095799999999997,2326.0,1.1004956501163357,False,True
a39017,9784.08,9784.08,9784.08,239.56,239.56,239.56,0.0,0.0,282.0,1.4026938553171426,False,False
a3904c,11277.6,11277.6,11277.6,234.68,234.68,234.68000000000004,0.0011000000000009,0.0075999999999964,876.0,0.9382623329636979,False,False
a390ff,8534.4,8534.4,8534.399999999998,195.37,195.37,195.37,0.0,0.0,233.0,1.4410055465550529,False,False
a39113,3970.02,3970.02,3970.019999999999,191.71,191.71,191.71,0.0,0.0,283.0,1.4019119840673893,False,False
a39630,8503.92,8534.4,8530.631868131868,229.78,230.55,230.19978021978025,0.0175000000000018,0.1092000000000013,3169.0,0.8545684427205592,False,False
a3970f,9425.94,11582.4,10291.7625,224.38,228.77,226.7980833333333,5.604900000000001,3.345399999999998,3592.0,2.400609200333671,False,True
a39723,10668.0,10668.0,10668.0,229.07,229.8,229.5939130434783,0.0587000000000017,0.0923000000000087,2830.0,0.7396058222075627,False,True
a3979f,10469.88,12192.0,10874.594579439248,219.62,229.72,221.4780373831776,2.143899999999995,8.613100000000003,3184.0,1.8498278431418875,False,False
a399b9,10416.54,10668.0,10486.644000000004,271.44,273.61,272.04200000000003,0.0311999999999983,0.1077999999999974,374.0,1.3307617003398413,False,True
a399de,9144.0,9151.62,9150.6675,215.89,216.23,216.1875,0.0510999999999981,0.0747999999999962,2865.0,0.6168795827955639,False,True
a39ada,5113.02,5113.02,5113.02,202.33,202.33,202.33,0.0,0.0,17.0,1.6098897365017601,False,False
a39b39,1615.44,2232.66,1854.835,121.95,128.1,122.92625,0.0801999999999978,0.0011999999999972,2762.0,1.828662902684079,False,True
a39d95,2034.54,10066.02,6547.7136,123.6,241.13,151.86,1.1022999999999996,6.270400000000009,2867.0,1.5857183979130536,False,False
a39e6b,9745.98,9745.98,9745.98,238.01,238.01,238.01,0.0,0.0,52.0,1.5825242427603956,False,False
a39f0d,11277.6,11285.22,11282.449090909093,239.65,258.24,252.4931818181818,0.1721000000000003,7.935699999999997,2884.0,1.6789115984765393,False,True
a39fb1,10972.8,10972.8,10972.800000000005,201.39,203.4,202.5738961038961,0.0454000000000007,0.2924000000000006,3592.0,1.185299981366194,False,True
a3a0ca,502.92,525.78,520.4459999999999,91.57,94.66,93.22025,0.0037999999999982,0.0,2633.0,2.5167870864857513,False,False
a3a0cc,11277.6,11277.6,11277.600000000002,253.42,253.42,253.42,0.0121000000000037,0.0539999999999878,286.0,1.3995663703181294,False,True
a3a0cf,2186.94,2506.98,2381.3218867924525,142.37,145.07,144.0854716981132,0.0211000000000041,0.0194999999999936,3169.0,1.7491058089053597,False,False
a3a0eb,10721.34,10721.34,10721.34,236.87,236.87,236.87,0.0,0.0,226.0,1.4464786453033258,False,False
a3a155,9128.76,9128.76,9128.759999999998,220.59,220.59,220.59,0.0,0.0,192.0,1.4730622677949372,False,False
a3a5d9,5996.94,5996.94,5996.9400000000005,201.96,201.96,201.96,0.0,0.0,233.0,1.4410055465550529,False,False
a3a5eb,8785.86,9014.46,8881.109999999999,232.15,235.68,234.12318181818185,0.0925999999999973,0.0243999999999999,2884.0,0.6317351365408761,False,True
a3a5ec,739.14,2156.46,1374.7667532467533,129.01,140.95,136.31038961038962,0.0705000000000026,0.1106000000000051,3592.0,1.9552232981273405,False,False
a3a65f,4244.34,4274.82,4257.726486486488,190.55,194.94,191.6989189189189,0.0166000000000003,0.0056000000000011,690.0,1.2364045378869457,False,False
a3a67b,2171.7,2522.22,2441.3307692307694,110.01,115.01,113.85615384615386,0.0626999999999995,0.0082000000000022,986.0,2.0905206862392074,False,False
a3a8ba,6972.3,7071.36,7023.333947368423,231.77,233.31,232.38078947368425,0.0013000000000005,0.0182999999999964,1738.0,0.5013511912656322,False,False
a3a93b,7924.8,7924.8,7924.799999999999,228.93,230.99,229.78444444444443,0.1101000000000027,0.0005000000000023,2867.0,0.6184433252950704,False,True
a3a990,10668.0,10683.24,10673.926666666664,231.14,233.41,231.79777777777772,9.978299999999996,21.8292,2867.0,5.184410336678485,True,True
a3a9a2,10058.4,10058.4,10058.399999999998,242.05,242.94,242.68571428571423,0.0441000000000002,0.1171999999999968,2884.0,0.693238317643141,False,False
a3a9af,2034.54,2720.34,2150.200714285714,147.52,151.64,148.44642857142853,0.0622000000000007,0.0217999999999989,812.0,1.73421124411082,False,False
a3a9eb,9601.2,9875.52,9659.257142857145,231.7,236.55,235.6138095238096,0.0978999999999992,0.0662000000000091,707.0,1.0703985741720012,False,False
a3aa32,11277.6,11285.22,11284.915199999998,244.59,247.13,246.1692,0.0206999999999979,0.1542999999999921,2867.0,0.9037946462231403,False,True
