icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,iforest_anomaly,iforest_score
a2679a,1158.24,1196.34,1190.6249999999998,89.8,101.03,91.64416666666664,0.0058000000000006,0.0023999999999944,1165.0,0,0.017286524113082513
a2685b,10645.14,10668.0,10664.908867924529,234.17,234.87,234.5728301886792,0.0388999999999981,0.0521999999999991,2974.0,0,-0.13441384707416282
a26b51,10431.78,10645.14,10509.5675,237.27,239.34,238.45833333333331,0.1024999999999991,0.0040000000000048,2762.0,0,-0.13404352428029204
a26f08,1188.72,1272.54,1203.452,129.57,142.1,133.40199999999996,0.0448000000000021,0.0232999999999918,374.0,0,-0.0016137086626041852
a26fc9,9555.48,9921.24,9852.994945054945,257.14,258.2,257.5961538461539,0.0100000000000051,0.2347000000000036,3254.0,0,-0.09238860293055345
a272bf,10668.0,10668.0,10668.0,241.11,241.25,241.182,0.0047999999999959,0.020700000000005,1025.0,0,-0.12713899824062602
a27380,6332.22,7132.32,6749.520833333333,189.75,238.79,216.17513888888888,6.7209999999999965,0.6137000000000086,2868.0,0,0.022039408099366886
a273f5,8534.4,8534.4,8534.400000000003,209.17,209.17,209.17,0.0083000000000055,0.0204999999999984,2104.0,0,-0.0916739577913418
a275b8,10972.8,10980.42,10977.405494505496,232.29,237.26,233.02780219780217,0.4084000000000003,8.679599999999994,3592.0,0,-0.05821081900010894
a27676,11277.6,11285.22,11285.092999999995,233.62,233.62,233.62,0.0242000000000004,0.014400000000009,2688.0,0,-0.12529899070737538
a27a2d,10965.18,10980.42,10970.06610687023,242.81,244.34,243.74297709923667,0.227800000000002,0.0319000000000073,3592.0,0,-0.10209560583607791
a27aee,2994.66,3985.26,3439.7372727272727,158.24,181.09,160.6490909090909,0.5281999999999982,11.956900000000005,2884.0,0,0.05420851041734365
a27f00,4023.36,4061.46,4040.041621621621,183.12,184.55,183.89297297297296,0.0047999999999994,0.0076000000000107,963.0,0,-0.03689419178821618
a27f07,6096.0,6096.0,6096.0,220.25,220.25,220.25,0.0,0.0,17.0,0,-0.05835444129568507
a280fe,8534.4,8534.4,8534.4,235.84,235.84,235.84,0.0,0.0,280.0,0,-0.0961082067187613
a283f4,7536.18,7787.64,7594.209230769228,237.43,239.72,237.95846153846148,0.0900999999999996,0.0745000000000004,986.0,0,-0.07513889183664985
a284b5,7063.74,7299.96,7199.947500000001,245.83,252.32,248.65931818181824,0.006699999999995,0.1011999999999915,2379.0,0,-0.06288007066812279
a2886c,11582.4,11582.4,11582.399999999994,241.43,242.14,241.67475409836055,0.1225999999999984,0.1003000000000042,3592.0,0,-0.09348444517568422
a288e4,10668.0,10668.0,10668.0,226.81,226.98,226.95922222222225,0.0184999999999959,0.0625,2534.0,0,-0.13205425293898543
a288ff,6614.16,7139.94,6765.950400000001,209.02,223.06,216.23,0.0168999999999996,0.1447000000000002,2867.0,0,-0.08284767585320141
a28904,9144.0,9144.0,9144.0,191.24,193.57,192.4709523809524,0.0150000000000005,0.0093999999999994,2001.0,0,-0.06575988369304264
a28928,11277.6,11277.6,11277.6,263.57,263.57,263.57,0.0005000000000023,0.0099000000000017,648.0,0,-0.08175647068955527
a28947,10058.4,10058.4,10058.4,179.51,179.99,179.74052631578945,0.0007000000000019,0.0044000000000039,559.0,0,-0.041859758180053275
a28a2c,10652.76,10668.0,10666.655294117649,231.39,232.46,232.35529411764705,0.0756000000000014,0.0087999999999937,2884.0,0,-0.13502669593903127
a28c23,5791.2,6713.22,6543.507360000002,193.17,202.19,200.82360000000003,0.046200000000006,0.2912999999999925,3592.0,0,-0.05466464342848515
a28de3,9753.6,9753.6,9753.600000000002,209.61,210.04,209.76650000000004,0.0268000000000014,0.0695999999999941,742.0,0,-0.07838799525916712
a28ee7,6667.5,6941.82,6781.491081081081,196.64,198.66,197.4894594594594,0.0439999999999969,0.011099999999999,2658.0,0,-0.07048044991773367
a2919a,7299.96,7696.2,7505.337142857143,202.82,207.06,205.71809523809523,0.0239000000000046,0.0712999999999937,2793.0,0,-0.08821702794928599
a29391,3429.0,10431.78,4133.503636363637,131.83,229.89,141.2181818181818,3.829800000000006,5.072400000000002,2884.0,0,0.04025792544821183
a29aff,10972.8,11582.4,11143.488,237.54,238.27,237.91600000000005,7.576499999999999,16.50160000000001,2867.0,0,0.0520911994037464
a29cbf,10363.2,10363.2,10363.2,234.33,234.33,234.33,0.0,0.0,17.0,0,-0.11507260027654587
a2a26d,350.52,487.68,416.2864615384616,80.49,92.29,86.85507692307694,0.0017999999999958,0.0326000000000021,1748.0,0,0.05391971578839139
a2a2df,11269.98,11277.6,11273.3379661017,269.75,270.48,270.24559322033895,0.1396000000000015,0.2173999999999978,3592.0,0,-0.05146882402776293
a2a38e,10660.38,10668.0,10665.88843373494,283.89,284.96,284.4338554216867,0.0634000000000014,0.0754000000000019,2326.0,0,-0.03924525665111006
a2a3af,11582.4,11582.4,11582.4,252.92,252.92,252.92,0.0,0.0,279.0,0,-0.08442395166273964
a2a686,8854.44,10668.0,9164.18805194805,224.85,232.83,226.09935064935055,2.9720000000000013,6.447600000000008,3169.0,0,-0.047559399768982435
a2ab73,3749.04,4396.74,4187.918382352941,166.46,181.99,178.84110294117647,0.064,0.1938999999999993,3592.0,0,-0.016869371621865914
a2ae6c,10980.42,10980.42,10980.42,210.36,210.36,210.36,0.0,0.0,52.0,0,-0.08848237047100066
a2af2a,11277.6,11277.6,11277.600000000008,233.77,235.56,234.51309523809525,0.2826999999999984,0.1085999999999955,3592.0,0,-0.09643159433243825
a2afeb,11887.2,11887.2,11887.200000000004,218.23,218.85,218.69545454545448,0.0283000000000015,0.1299999999999954,2884.0,0,-0.06241106427043136
a2b060,7162.8,10972.8,10372.344,219.39,237.01,229.6556,1.4328000000000003,7.090699999999998,2867.0,0,-0.05587061172218227
a2b10c,304.8,304.8,304.80000000000007,80.25,80.25,80.25,0.0,0.0,163.0,0,0.03323524767534902
a2b10f,10972.8,10972.8,10972.8,232.37,232.96,232.62958904109584,0.0191999999999996,0.0354999999999989,2638.0,0,-0.13120004681127279
a2b110,10972.8,10972.8,10972.8,238.34,238.34,238.34,0.0,0.0,17.0,0,-0.11275649476913463
a2b112,10668.0,10668.0,10668.0,243.88,244.34,244.3216,0.1544999999999987,0.1195999999999912,2867.0,0,-0.12990695624113618
a2b12d,8206.74,8206.74,8206.740000000002,206.96,206.96,206.96,0.0,0.0,192.0,0,-0.07852711996533329
a2b12e,11277.6,11277.6,11277.6,246.08,246.72,246.27375,0.0820000000000007,0.02409999999999,2706.0,0,-0.11581921857671068
a2b130,10058.4,10058.4,10058.4,260.28,260.4,260.3808,0.0018999999999991,0.011099999999999,1038.0,0,-0.09182977611451837
a2b134,10972.8,10972.8,10972.799999999996,217.65,217.88,217.69791666666663,0.0513999999999938,0.1381999999999976,2762.0,0,-0.11667697750090383
a2b136,3070.86,3368.04,3229.840909090909,168.84,177.29,173.91954545454547,0.0518,0.0630000000000023,2884.0,0,-0.03896136147504731
a2b150,10363.2,10363.2,10363.200000000004,236.72,237.33,236.8635,0.0138999999999995,0.0756999999999976,2847.0,0,-0.13864663879197875
a2b153,9448.8,9448.8,9448.8,253.14,253.14,253.13999999999996,0.0,0.0,315.0,0,-0.08798647598412584
a2b154,10957.56,11010.9,10994.066727272722,238.24,238.25,238.2483636363636,0.0308999999999954,0.0010000000000047,3095.0,0,-0.13438893361615095
a2b156,4579.62,10972.8,7916.265599999998,209.38,240.7,229.264,0.7864999999999966,14.436000000000009,2867.0,0,0.029537686216181358
a2b157,3383.28,3383.28,3383.28,176.46,176.46,176.46,0.0,0.0,192.0,0,-0.022248107186186084
a2b176,11582.4,11582.4,11582.4,237.85,237.85,237.85,0.0,0.0,17.0,0,-0.09840987617995872
a2b1ab,2834.64,2834.64,2834.64,149.54,149.54,149.54,0.0,0.0,233.0,0,-0.03058798283431774
a2b2e1,7650.48,8115.3,7803.545238095236,223.87,232.16,225.7981746031746,0.2819000000000002,0.0605000000000046,3592.0,0,-0.07446859434221159
a2b3a2,1318.26,1447.8,1411.4318181818182,121.92,138.87,130.84954545454545,0.0530000000000043,0.0182999999999964,2884.0,0,-0.023606125747995754
a2b501,8915.4,9105.9,9026.189662921348,275.36,277.83,277.100786516854,0.0395000000000038,0.0874000000000023,2990.0,0,-0.04259656348000551
a2b562,3093.72,10972.8,6626.645783132529,152.18,243.97,193.211686746988,5.392100000000006,1.827600000000004,2552.0,0,0.02962402030273814
a2b698,10363.2,10363.2,10363.199999999995,211.82,212.49,212.0853968253968,0.2301000000000002,0.0882000000000005,3592.0,0,-0.0952299710566451
a2b810,10668.0,10668.0,10668.0,268.54,271.81,270.11211538461544,1.0504999999999995,11.304699999999997,2813.0,0,0.0028923928075922367
a2b8b8,10035.54,10066.02,10055.33950819672,264.15,265.99,265.2552459016394,0.1045000000000015,0.1608000000000089,3592.0,0,-0.06910477637606827
a2b8c5,9052.56,10058.4,9305.544,244.56,261.36,259.0108,2.6674000000000007,10.477400000000005,2867.0,0,-0.001324195516281601
a2b919,9753.6,9761.22,9757.19433962264,245.25,245.25,245.25,0.0319000000000002,0.0131000000000085,1148.0,0,-0.11140305602487688
a2b991,4053.84,4183.38,4099.858823529413,186.29,190.57,188.0150980392157,0.0197000000000002,0.0099999999999909,1219.0,0,-0.048547999365752104
a2ba4f,9753.6,9753.6,9753.6,234.28,234.28,234.28,0.0,0.0,52.0,0,-0.10963866781668502
a2bb83,10058.4,10058.4,10058.4,234.97,234.97,234.97000000000003,0.0071999999999974,0.0096999999999951,1366.0,0,-0.12232516041922786
a2bba4,4320.54,4518.66,4426.895744680851,209.01,209.52,209.33914893617015,0.0015999999999998,0.0435999999999978,3169.0,0,-0.032026101181414746
a2bbac,10363.2,10972.8,10557.163636363632,226.37,232.06,230.25409090909088,0.9281000000000006,7.386399999999995,2884.0,0,-0.07943271212365755
a2bbcc,10058.4,10058.4,10058.4,243.66,243.66,243.66,0.0137,0.1651999999999986,2867.0,0,-0.12838282393353506
a2bc12,8191.5,8366.76,8286.077647058824,246.8,248.4,247.79823529411763,0.0185999999999992,0.1376999999999952,2884.0,0,-0.09588069687329837
a2bc5a,5113.02,5143.5,5124.137704918036,194.69,194.69,194.69000000000003,0.0009999999999976,0.0067999999999983,2001.0,0,-0.057983414352507145
a2bec7,3314.7,3733.8,3543.9531428571413,163.16,169.86,168.15171428571435,0.0013999999999967,0.0574000000000012,2093.0,0,-0.034681256129120985
a2c087,9166.86,9387.84,9251.48210526316,226.58,226.99,226.77936842105265,0.0537000000000063,0.0144999999999981,2660.0,0,-0.1175902214844714
a2c1bd,6400.8,6408.42,6406.8325,217.01,217.63,217.32,0.1092999999999975,0.0322999999999922,2762.0,0,-0.07124398626236278
a2c27e,11582.4,11590.02,11582.648478260866,230.93,232.97,232.42391304347825,0.0664000000000015,0.1778000000000048,3276.0,0,-0.10795885345297046
a2c338,9281.16,9753.6,9719.53411764706,236.84,238.83,237.3449264705882,0.083999999999996,0.2540000000000049,3592.0,0,-0.09796265566950724
a2c35a,3329.94,3329.94,3329.94,188.57,190.62,188.82625,0.0,0.0,315.0,0,-0.019714509370852618
a2c43e,3002.28,10668.0,4617.015630252103,174.14,255.43,193.1463865546219,2.711600000000004,8.683400000000006,3592.0,0,0.07087804958076127
a2c86d,10668.0,10888.98,10761.118983050848,258.18,259.61,259.0168644067797,0.1348999999999947,0.2467000000000041,3592.0,0,-0.09162338493966304
a2c93f,350.52,350.52,350.52,74.08,74.08,74.08000000000001,0.0,0.0,192.0,0,0.04852105364370807
a2c9ec,11582.4,11582.4,11582.399999999992,216.12,217.24,216.84205128205136,0.1334000000000017,0.1717000000000013,3592.0,0,-0.07079451549209453
a2cb14,5928.36,5928.36,5928.36,231.98,231.98,231.98,0.0,0.0,91.0,0,-0.05849973013229132
a2cb33,12184.38,12192.0,12191.830666666669,259.98,262.28,261.5606666666667,0.0304999999999964,0.0178000000000082,1254.0,0,-0.01747587535470313
a2cffc,7124.7,8503.92,7450.2264,199.41,212.59,203.5556,0.564700000000002,1.8344999999999916,2867.0,0,-0.06766450261902968
a2d1bc,10972.8,10972.8,10972.799999999996,229.37,229.96,229.6156756756757,0.0197999999999964,0.0045000000000072,2423.0,0,-0.1301342727101688
a2d1c6,11574.78,11574.78,11574.78,237.7,237.7,237.69999999999996,0.0,0.0,233.0,0,-0.1014053406965868
a2d27c,7353.3,7353.3,7353.3,215.8,215.8,215.8,0.0,0.0,74.0,0,-0.062005228669783974
a2d2f2,10965.18,10972.8,10969.682727272726,233.57,233.86,233.8072727272727,0.0696999999999974,0.0343000000000017,2884.0,0,-0.1356319672935668
a2d3b3,11582.4,11582.4,11582.4,230.71,231.45,231.08,0.0298000000000016,0.1371999999999928,2867.0,0,-0.1170811715792669
a2d573,8831.58,8968.74,8907.225818181822,238.86,239.36,238.98727272727285,0.0023000000000052,0.0815000000000054,3434.0,0,-0.09763575584381012
a2d6a9,10050.78,10058.4,10055.975454545453,237.65,238.14,238.0954545454545,0.0853999999999999,0.0277999999999991,2884.0,0,-0.1310243625475535
a2d76a,10294.62,10294.62,10294.62,231.4,231.4,231.4,0.0,0.0,17.0,0,-0.11170973051821387
a2d92a,10363.2,10363.2,10363.2,192.01,193.52,192.765,0.0058000000000006,0.0392000000000081,1027.0,0,-0.0724450563384314
a2d9a2,1798.32,1798.32,1798.32,149.47,149.74,149.632,0.0046999999999997,0.0039000000000015,2459.0,0,-0.031672127385288795
a2da60,11277.6,11277.6,11277.600000000002,232.15,233.61,232.87046875,0.0646000000000057,0.0290999999999996,2587.0,0,-0.1257256079284892
a2dda1,4754.88,5402.58,4964.7475,183.97,190.17,185.64875,0.064,0.0938999999999907,2762.0,0,-0.060930459672348614
a2dffe,8153.4,8267.7,8248.65,219.97,221.47,220.21999999999997,0.0171000000000027,0.0039999999999906,423.0,0,-0.08299156751459841
a2e045,10058.4,10058.4,10058.399999999996,212.83,237.69,227.17121951219508,0.2800999999999973,0.0396000000000071,3592.0,0,-0.10462935028012771
a2e1ce,9037.32,9144.0,9087.852631578948,241.06,241.18,241.11684210526323,0.0893000000000014,0.0276000000000067,812.0,0,-0.1008392421577029
a2e28f,12192.0,12192.0,12192.0,220.44,221.17,220.83911111111107,0.0511999999999979,0.0596000000000032,3044.0,0,-0.051446406532557554
a2e585,10660.38,10668.0,10661.765454545452,247.8,247.8,247.7999999999999,0.0108999999999994,0.0022000000000019,1805.0,0,-0.11432377366291085
a2e93c,10972.8,10972.8,10972.8,220.07,220.07,220.07,0.0,0.0,265.0,0,-0.10409900154159457
a2e9fd,11277.6,11277.6,11277.600000000002,235.82,243.44,237.14772727272728,7.877100000000006,23.821699999999996,2884.0,0,0.08865801487779279
a2ec0c,4556.76,4556.76,4556.76,195.58,195.58,195.58,0.0,0.0,52.0,0,-0.04588130217200431
a2ecf3,11269.98,11292.84,11277.176666666672,238.08,242.43,241.5049074074074,0.116500000000002,0.320699999999988,3236.0,0,-0.11764839769532015
a2efae,8534.4,8534.4,8534.399999999998,239.47,239.82,239.54291666666668,0.0227000000000003,0.0315999999999974,2813.0,0,-0.10601867119079639
a2f0aa,11269.98,11269.98,11269.980000000003,233.29,233.45,233.34090909090904,0.0899,0.0370000000000061,2884.0,0,-0.1299988217156391
a2f5fc,10363.2,10370.82,10363.988275862066,242.56,242.56,242.56,0.0086000000000012,0.0037999999999982,2018.0,0,-0.12595075433078645
a2f6ba,6385.56,6484.62,6439.149836065572,221.79,222.93,222.5214754098361,0.0312999999999981,0.011099999999999,1838.0,0,-0.0727841008288207
a2f77b,4495.8,5410.2,5029.199999999999,188.32,189.89,189.2473387096774,0.1465999999999994,0.0987999999999971,3592.0,0,-0.027137034871057952
a2f95c,10363.2,10363.2,10363.2,214.62,214.62,214.62,0.0,0.0,192.0,0,-0.10105180441441836
a2f9dd,10972.8,10980.42,10973.184201680671,235.37,236.91,236.0799159663865,0.1844999999999999,0.0115,3592.0,0,-0.11132611686513055
a2fa71,9144.0,9144.0,9144.0,209.36,210.61,210.21457943925236,0.0356999999999985,0.0742999999999938,3114.0,0,-0.09661781643481127
a2fb32,11277.6,11277.6,11277.600000000004,241.07,241.64,241.28965909090917,0.1293000000000006,0.0197000000000002,3169.0,0,-0.12341382121241723
a2fcf2,10363.2,10363.2,10363.2,235.19,235.19,235.19000000000003,0.0091999999999998,0.0317000000000007,423.0,0,-0.11519425129144928
a2fe3c,10363.2,10363.2,10363.2,220.1,221.25,220.57755102040815,0.0158999999999949,0.0079000000000064,1261.0,0,-0.11244217463462314
a301df,11590.02,11597.64,11595.84705882353,229.94,229.94,229.94,0.0039999999999977,0.0013000000000005,1225.0,0,-0.10419763920900277
a302a0,8534.4,10675.62,10275.57,223.03,233.25,232.61045454545456,1.7332000000000036,7.810699999999997,2884.0,0,-0.06563086602394913
a30460,10363.2,10363.2,10363.199999999995,198.97,199.59,199.285,0.0051999999999949,0.0722999999999984,2467.0,0,-0.09632916223138521
a30596,10652.76,10675.62,10671.218793103451,243.25,249.43,245.2309482758621,0.948299999999996,8.531199999999998,3592.0,0,-0.04603151643963638
a305aa,281.94,487.68,450.9836842105264,63.67,66.22,64.31460526315789,0.0275000000000034,0.0361000000000046,2782.0,0,0.09334343914123933
a3094d,9761.22,10607.04,10369.08818181818,235.4,240.83,236.02727272727267,5.734300000000001,0.1783000000000072,2884.0,0,-0.053584438802175505
a30961,1882.14,1905.0,1891.0091803278683,117.22,117.23,117.22360655737708,0.0013000000000005,0.0039000000000015,2001.0,0,-0.011523491338088665
a30a0e,4953.0,5067.3,5014.491627906976,199.09,203.21,201.24581395348832,0.0001000000000033,0.0210000000000007,1383.0,0,-0.056839218892485555
a30bce,3154.68,3276.6,3206.4569230769234,157.44,168.97,161.86230769230767,0.0400999999999953,0.0146999999999906,2660.0,0,-0.04612856951195987
a30d18,-38.1,419.1,156.5088235294118,58.65,83.39,73.05196078431375,0.0270999999999972,0.0130999999999943,3206.0,0,0.08917316978332346
a30f85,10058.4,10058.4,10058.399999999996,248.1,249.63,248.70170731707324,0.0253000000000014,0.2253000000000042,3592.0,0,-0.10399953346684498
a310bb,11582.4,11582.4,11582.4,237.78,237.78,237.7800000000001,0.0,0.0,233.0,0,-0.10360868993476735
a310cf,3924.3,6316.98,4496.364444444445,192.62,215.32,199.57,1.2119999999999962,8.633300000000006,3592.0,0,0.044846173965257696
a3117c,11582.4,11582.4,11582.399999999992,221.86,223.44,222.880297029703,0.0152000000000001,0.2291000000000025,3592.0,0,-0.08465846043705139
a31216,6073.14,6431.28,6269.208461538462,218.42,220.27,219.3377884615384,0.0382999999999995,0.0890999999999877,2587.0,0,-0.07774956404112915
a3133c,10660.38,10668.0,10667.51619047619,242.28,242.67,242.48,0.1509,0.243399999999994,3592.0,0,-0.11268099468332271
a313b4,5387.34,5410.2,5398.516,201.55,202.06,201.79933333333324,0.0007999999999981,0.0071999999999974,1701.0,0,-0.06463355349593602
a31472,3139.44,3139.44,3139.4400000000005,150.18,150.18,150.17999999999998,0.0,0.0,315.0,0,-0.034046697634157685
a31486,10668.0,10668.0,10668.0,240.48,243.25,242.34272727272727,0.1239999999999952,0.0633999999999872,2884.0,0,-0.13392116404532806
a31533,5402.58,6103.62,5898.651645569621,181.74,193.9,186.9684810126583,0.0281999999999982,0.2022999999999939,3592.0,0,-0.04131883525982333
a3183d,3566.16,6096.0,4149.969230769232,171.43,205.33,179.25307692307692,0.6786999999999992,8.534800000000004,986.0,0,0.05239232562183749
a31a34,11269.98,11277.6,11276.560909090913,252.84,254.3,254.05318181818183,0.0725999999999942,0.0936000000000092,2884.0,0,-0.11228370750538808
a31a54,10965.18,10972.8,10971.2125,251.69,252.38,251.805,0.1413000000000011,0.1246000000000009,2762.0,0,-0.1096853467915837
a32368,10972.8,10972.8,10972.800000000008,237.87,238.06,238.0461818181817,0.0740000000000016,0.2179000000000002,3382.0,0,-0.11976866684935483
a32449,4358.64,11285.22,5825.3376,185.23,220.3,192.5716,0.2087000000000003,7.654800000000009,2867.0,0,-0.009604799319200441
a3245d,9357.36,10363.2,9529.156363636366,231.61,239.99,237.38590909090908,3.0294000000000025,5.784500000000008,2884.0,0,-0.05944355182926919
a325fd,2979.42,3276.6,3063.24,177.26,183.59,178.85,0.0884,0.0401999999999986,2884.0,0,-0.022804651951303045
a32718,7528.56,9753.6,8490.741147540984,218.21,242.86,228.26901639344268,0.3688000000000002,7.755200000000002,3592.0,0,-0.042396489746494403
a327ee,7368.54,7597.14,7477.00836734694,220.48,223.73,221.9939795918367,0.0291999999999958,0.0968000000000017,3254.0,0,-0.07827064578392567
a32800,10797.54,10797.54,10797.54,218.67,218.67,218.67,0.0,0.0,280.0,0,-0.10076457391183075
a32851,10668.0,10668.0,10668.0,257.83,258.54,258.1825,0.0135000000000005,0.0271999999999934,2262.0,0,-0.10876785217640328
a32861,10668.0,10668.0,10668.0,249.24,250.19,249.78949999999995,0.0255000000000009,0.0658999999999991,742.0,0,-0.11342499895628005
a32890,11590.02,11590.02,11590.02,231.43,231.54,231.45619047619047,0.0011000000000009,0.0258000000000038,2654.0,0,-0.11050755437045445
a32b60,3566.16,5394.96,4910.093538461538,187.54,209.08,202.799,0.1378999999999948,0.4177999999999997,3592.0,0,-0.014819813274410454
a32bcb,7810.5,10370.82,8100.059999999999,227.5,234.26,232.76388888888889,0.230400000000003,1.731800000000007,2867.0,0,-0.09550849935810601
a32c47,2385.06,11887.2,9310.348474576274,141.13,235.64,210.01016949152535,1.6062000000000012,7.498499999999993,2123.0,0,0.04265842567979128
a32e86,4724.4,9753.6,5108.170909090908,207.79,234.33,209.76590909090908,3.7170999999999994,2.489999999999995,2884.0,0,-0.0006552958447609836
a32fa7,8572.5,8968.74,8819.27076923077,233.78,237.98,236.93894230769223,0.017799999999994,0.2160000000000081,3169.0,0,-0.11048265599981538
a330a0,10668.0,10668.0,10668.0,226.78,228.15,227.4715,0.0386000000000024,0.0420000000000015,3151.0,0,-0.13106829681190946
a33325,9441.18,10035.54,9713.350769230772,242.19,244.18,242.92512820512823,0.1813000000000002,0.0337999999999993,3592.0,0,-0.10035215409783149
a335eb,1684.02,10363.2,8296.728571428575,121.59,222.3,164.7514285714286,2.846700000000002,1.601300000000009,2762.0,0,0.031050156256162365
a33666,411.48,609.6,534.4767391304349,66.91,78.26,71.9875,0.0013000000000005,0.049199999999999,3592.0,0,0.06806655305875575
a336dc,7559.04,7650.48,7596.1875,229.17,229.54,229.47640625,0.0123999999999995,0.0153999999999996,2389.0,0,-0.09067697227832455
a336df,10058.4,10058.4,10058.4,237.9,238.41,238.28804347826087,0.0121000000000037,0.073599999999999,3236.0,0,-0.12789792256640264
a336e3,502.92,10972.8,5290.704545454545,88.61,221.8,161.21000000000006,2.7767000000000053,20.2902,2884.0,0,0.13634707894790865
a336f0,982.98,1043.94,1010.1072000000004,88.81,89.07,88.95799999999998,0.0026999999999972,0.0242999999999966,2739.0,0,0.022286057008984117
a33716,5029.2,8823.96,7687.235294117646,187.79,248.72,230.5458823529412,19.7185,4.549700000000001,2884.0,0,0.10453486092188491
a3373a,10972.8,10972.8,10972.8,249.82,251.65,250.5444186046512,0.0608000000000004,0.2328000000000116,3592.0,0,-0.10598940400804752
a33741,10363.2,11148.06,10398.875454545458,209.33,217.75,212.5813636363636,4.618699999999997,16.950199999999995,2884.0,0,0.026146241314793817
a3376c,11277.6,11285.22,11284.131428571429,241.04,241.3,241.05238095238096,0.1051999999999999,0.0642999999999958,2884.0,0,-0.12895442800640544
a339e0,4511.04,10965.18,7450.628181818182,174.82,223.99,199.5577272727272,0.1797000000000039,1.5050999999999988,2884.0,0,-0.04588704065352511
a33afd,9144.0,9144.0,9144.0,220.92,233.63,225.6563114754099,3.922000000000004,6.802499999999995,3592.0,0,-0.0198839384706202
a33b23,9448.8,9448.8,9448.8,263.23,263.74,263.38692307692304,0.0056000000000011,0.0438000000000045,1165.0,0,-0.07368789800789122
a33d33,1501.14,1501.14,1501.14,141.56,141.56,141.56,0.0,0.0,0.0,0,-0.01022180231828479
a33e4a,8382.0,8968.74,8591.7024,232.76,235.7,234.362,0.1201999999999969,0.030300000000011,2867.0,0,-0.11586738813209169
a33e5e,891.54,9753.6,3126.3203478260866,94.09,210.75,123.52956521739132,1.915299999999995,6.4920999999999935,3592.0,0,0.09777336990964802
a33e85,2987.04,7178.04,3927.043200000001,152.23,179.13,167.12080000000003,6.397300000000001,18.0056,2867.0,0,0.13370430286859603
a33eb5,5311.14,5433.06,5367.49625,218.77,220.2,219.4041666666667,0.0179000000000009,0.0080000000000097,2162.0,0,-0.054963848449870345
a340d2,11277.6,11277.6,11277.6,235.57,235.99,235.87279069767445,0.019600000000004,0.0414999999999992,2237.0,0,-0.12263491241544633
a34119,2095.5,2095.5,2095.5,122.42,123.56,123.13220930232556,0.0369000000000028,0.0315999999999974,3306.0,0,-0.023557328507673225
a34199,1348.74,1592.58,1513.1761363636365,128.61,151.25,140.91750000000002,0.000399999999999,0.1711000000000098,3218.0,0,-0.011708445002438173
a34201,8343.9,8374.38,8361.829411764704,234.31,234.31,234.31,0.0018000000000029,0.0178999999999973,527.0,0,-0.09530095145164724
a34209,5791.2,5791.2,5791.2,212.61,212.61,212.61,0.0,0.0,127.0,0,-0.059354371022827423
a3475e,11269.98,11269.98,11269.979999999996,252.68,252.69,252.6866666666667,0.0016999999999995,0.0762,2956.0,0,-0.11004967444913122
a34825,9144.0,9144.0,9144.0,225.42,226.39,226.2705,0.0170999999999992,0.0371000000000094,2776.0,0,-0.11252045630353186
a3484e,6949.44,7315.2,7281.949090909091,225.0,227.03,226.55581818181827,0.1871000000000009,0.0424000000000006,2116.0,0,-0.07681321626463639
a34b15,11277.6,11277.6,11277.600000000006,244.2,244.9,244.2894736842105,0.1529999999999987,0.1077999999999974,3592.0,0,-0.1029533758975048
a34bdc,571.5,571.5,571.5,91.76,91.76,91.76,0.0005000000000023,0.0009999999999905,1987.0,0,0.02634296366726352
a34c68,1501.14,1516.38,1501.8657142857144,107.6,120.41,113.68523809523806,0.003700000000002,0.0304999999999893,2706.0,0,-0.01059481797459444
a34e97,0.0,10309.86,9581.653043478256,6.69,232.63,202.57,6.715299999999999,1.511800000000008,2830.0,0,0.11314385779925096
a34ecc,10965.18,10965.18,10965.179999999998,225.31,225.39,225.3827272727273,0.0154999999999958,0.1115999999999957,2884.0,0,-0.13067661894664317
a35220,7924.8,7924.8,7924.800000000004,222.21,223.16,222.84633663366336,0.0698000000000007,0.0334000000000003,3206.0,0,-0.0864106710487732
a35336,2293.62,10980.42,10581.062727272729,243.91,244.42,244.3272727272727,6.662500000000001,3.44019999999999,2884.0,0,0.0408951247928786
a3534a,3642.36,3642.36,3642.36,163.5,163.96,163.69368421052633,0.000399999999999,0.0065000000000026,736.0,0,-0.04086907597678868
a353c6,10668.0,10675.62,10669.814285714288,247.63,247.71,247.6547619047619,0.0069000000000016,0.1122999999999905,2706.0,0,-0.12411702169963035
a35605,3528.06,3528.06,3528.06,194.12,194.12,194.12,0.0,0.0,317.0,0,-0.01988276478427592
a356db,10965.18,10972.8,10971.806086956518,234.79,235.62,235.26999999999995,0.0819000000000045,0.1524999999999892,2867.0,0,-0.1342923725399458
a356f6,10058.4,10972.8,10169.23636363636,200.71,223.4,207.74954545454543,3.3643,3.161500000000004,2884.0,0,-0.052224495345665034
a3572c,10972.8,10972.8,10972.800000000005,230.46,230.58,230.46475247524748,0.0619000000000014,0.0189000000000021,3206.0,0,-0.12876617878767233
a3577d,12199.62,12199.62,12199.62,225.15,225.69,225.22,0.0060999999999964,0.1760000000000019,2762.0,0,-0.056809988851528104
a359bc,9608.82,9685.02,9641.901951219512,243.9,243.9,243.9,0.0183999999999997,0.0056000000000011,2669.0,0,-0.11622267648473389
